,id,title,description,price,discount_per,rating,thumbnail,link
97,397,"Tecno Spark 10 Pro Moon Explorer 50MPCamera, Glass Back, 16GB Expandable RAM (Lunar Eclipse, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 128 GB ROM</li><li class=""rgWa7D"">16.97 cm (6.68 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP Rear Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">1 Year Warranty</li></ul>","13,999",35% off,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/s/e/spark-10-pro-spark-10-pro-tecno-original-imagsrpuftgvyf4p.jpeg?q=70,https://www.flipkart.com/tecno-spark-10-pro-moon-explorer-50mpcamera-glass-back-16gb-expandable-ram-lunar-eclipse-128-gb/p/itmc2ea73dbea2d6?pid=MOBGSRPUBAQKTJGD&lid=LSTMOBGSRPUBAQKTJGDGOCPGI&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_122&otracker=search&otracker1=search&fm=organic&iid=en_qaF5u8Mc1pVLPhWfGFgNbSQTxrxf4cRHc-w12-XkiUL-Anl5c2_agohr8yWAW1pncBQ3NtSVDjhBTM50GhzFqQ%3D%3D&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
98,398,"Infinix HOT 40i (Horizon Gold, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 256 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">16.76 cm (6.6 inch) HD+ Display</li><li class=""rgWa7D"">50MP + AI Lens | 32MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Unisoc T606 Processor</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","10,999",15% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/y/o/hot-40i-x6528-infinix-original-imagxquujpnngqgz.jpeg?q=70,https://www.flipkart.com/infinix-hot-40i-horizon-gold-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHKMQ5TSBT&lid=LSTMOBGXZGHKMQ5TSBTCNZ27C&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_123&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGXZGHKMQ5TSBT.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
99,399,"vivo T2 5G (Nitro Blaze, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">6 GB RAM | 128 GB ROM</li><li class=""rgWa7D"">16.21 cm (6.38 inch) Full HD+ Display</li><li class=""rgWa7D"">64 MP (OIS) + 2MP | 16MP Front Camera</li><li class=""rgWa7D"">4500 mAh Battery</li><li class=""rgWa7D"">Snapdragon 695 Processor</li><li class=""rgWa7D"">1 Year of Device &amp; 6 Months for Inbox Accessories</li></ul>","23,999",33% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/1/h/-original-imagpfbvfu4p55n4.jpeg?q=70,https://www.flipkart.com/vivo-t2-5g-nitro-blaze-128-gb/p/itma79eb573156a4?pid=MOBGZBFUVZCHW6HU&lid=LSTMOBGZBFUVZCHW6HUXFPFXB&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_124&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGZBFUVZCHW6HU.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
100,400,"vivo T2 5G (Velocity Wave, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">6 GB RAM | 128 GB ROM</li><li class=""rgWa7D"">16.21 cm (6.38 inch) Full HD+ Display</li><li class=""rgWa7D"">64 MP (OIS) + 2MP | 16MP Front Camera</li><li class=""rgWa7D"">4500 mAh Battery</li><li class=""rgWa7D"">Snapdragon 695 Processor</li><li class=""rgWa7D"">1 Year of Device &amp; 6 Months for Inbox Accessories</li></ul>","23,999",33% off,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/s/r/-original-imagpfbtmrr7spgc.jpeg?q=70,https://www.flipkart.com/vivo-t2-5g-velocity-wave-128-gb/p/itma79eb573156a4?pid=MOBGZBFU3KXMFYHP&lid=LSTMOBGZBFU3KXMFYHPQBLL0Y&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_125&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGZBFU3KXMFYHP.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
101,401,"Motorola e13 (Cosmic Black, 64 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 64 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">16.51 cm (6.5 inch) HD+ Display</li><li class=""rgWa7D"">13MP Rear Camera | 5MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Unisoc T606 Processor</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","10,999",40% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/o/z/-original-imagmmmhjsjru7c2.jpeg?q=70,https://www.flipkart.com/motorola-e13-cosmic-black-64-gb/p/itm2cd6a5ea435eb?pid=MOBGKHNBBMSUE94W&lid=LSTMOBGKHNBBMSUE94WYZAYPS&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_126&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGKHNBBMSUE94W.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
102,402,"OPPO F25 Pro 5G (Lava Red, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 128 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">17.02 cm (6.7 inch) Full HD+ Display</li><li class=""rgWa7D"">64MP + 8MP + 2MP | 32MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Dimensity 7050 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories</li></ul>","28,999",17% off,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/q/j/-original-imagybz8gbfsaevs.jpeg?q=70,https://www.flipkart.com/oppo-f25-pro-5g-lava-red-128-gb/p/itm9451b9c477991?pid=MOBGXX3VNCYH65CM&lid=LSTMOBGXX3VNCYH65CMXL5ILC&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_127&otracker=search&otracker1=search&fm=organic&iid=en_qaF5u8Mc1pVLPhWfGFgNbSQTxrxf4cRHc-w12-XkiUKQnrsp2CmCxSBh-BiOItpQgFoVt8P7vujQ_3JdW5GE4g%3D%3D&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
103,403,SAMSUNG Guru Music 2,"<ul class=""_1xgFaf""><li class=""rgWa7D"">NA ROM</li><li class=""rgWa7D"">5.08 cm (2 inch) QVGA Display</li><li class=""rgWa7D"">800 mAh Battery</li><li class=""rgWa7D"">NO WARRANTY</li></ul>","2,699",55% off,4.1,https://rukminim2.flixcart.com/image/312/312/kn6cxow0/mobile/q/4/z/guru-music-2-sm-b310ezkdins-samsung-original-imagfwzxgcgd3va3.jpeg?q=70,https://www.flipkart.com/samsung-guru-music-2/p/itm49eb59fe3373a?pid=MOBE9TGVE7ZBRAEN&lid=LSTMOBE9TGVE7ZBRAENVQNTTO&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_128&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBE9TGVE7ZBRAEN.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
104,404,"Motorola g14 (Steel Gray, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 128 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">16.51 cm (6.5 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">T616 Processor</li><li class=""rgWa7D"">Immersive Stereo Speakers with Dolby Atmos</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","12,999",34% off,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/3/e/g14-payf0010in-motorola-original-imagrtypwf5m6kqw.jpeg?q=70,https://www.flipkart.com/motorola-g14-steel-gray-128-gb/p/itm31e7e237a3476?pid=MOBGQFX8GHFFWZEA&lid=LSTMOBGQFX8GHFFWZEAXI9BAC&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_129&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGQFX8GHFFWZEA.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
105,405,SAMSUNG Guru Music 2,"<ul class=""_1xgFaf""><li class=""rgWa7D"">NA ROM | Expandable Upto 16 GB</li><li class=""rgWa7D"">5.08 cm (2 inch) QVGA Display</li><li class=""rgWa7D"">0MP Front Camera</li><li class=""rgWa7D"">800 mAh Battery</li><li class=""rgWa7D"">NA 0 Single Core 208MHz Processor</li><li class=""rgWa7D"">No Warranty</li></ul>","2,599",54% off,4.1,https://rukminim2.flixcart.com/image/312/312/kxdl3m80/mobile/h/3/r/guru-music-2-blue-sm-b315-samsung-original-imag9ungdzcughek.jpeg?q=70,https://www.flipkart.com/samsung-guru-music-2/p/itm2c9ea56f8959f?pid=MOBG9UNGRAUHZEUH&lid=LSTMOBG9UNGRAUHZEUHER2RJF&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_130&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBG9UNGRAUHZEUH.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
106,406,Nokia 105 Classic without Charger,"<ul class=""_1xgFaf""><li class=""rgWa7D"">32 MB RAM | 32 MB ROM</li><li class=""rgWa7D"">4.5 cm (1.77 inch) Display</li><li class=""rgWa7D"">0MP Front Camera</li><li class=""rgWa7D"">800 mAh Battery</li><li class=""rgWa7D"">SC6531E Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase</li></ul>","1,249",20% off,4.1,https://rukminim2.flixcart.com/image/312/312/l0r1j0w0/mobile/k/b/o/-original-imagch26hyzhgn9v.jpeg?q=70,https://www.flipkart.com/nokia-105-classic-without-charger/p/itm1f9b32d78f93f?pid=MOBGWZUWQHMSH52H&lid=LSTMOBGWZUWQHMSH52HDUZUOG&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_131&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGWZUWQHMSH52H.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
107,407,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","<ul class=""_1xgFaf""><li class=""rgWa7D"">32 MB RAM | 32 MB ROM</li><li class=""rgWa7D"">4.5 cm (1.77 inch) Display</li><li class=""rgWa7D"">0MP | 0MP Front Camera</li><li class=""rgWa7D"">1000 mAh Battery</li><li class=""rgWa7D"">SC6531E Processor</li><li class=""rgWa7D"">1 Year Replacement Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase</li></ul>","1,599",25% off,4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/9/9/-original-imagqxtthanhp6wn.jpeg?q=70,https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVG9WPRN3TH&lid=LSTMOBGQFVG9WPRN3THKP7BSM&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_132&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGQFVG9WPRN3TH.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
108,408,"MOTOROLA G04 (Sunrise Orange, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 128 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">16.76 cm (6.6 inch) HD+ Display</li><li class=""rgWa7D"">16MP Rear Camera | 5MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Unisoc T606 Processor</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","10,999",27% off,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/i/r/g04-pb130013in-motorola-original-imagy3tf5rfhuyhy.jpeg?q=70,https://www.flipkart.com/motorola-g04-sunrise-orange-128-gb/p/itm4ea5277f581ad?pid=MOBGUFK4HYNKBQWY&lid=LSTMOBGUFK4HYNKBQWYYD0CJZ&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_133&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGUFK4HYNKBQWY.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
109,409,"REDMI 12 5G (Pastel Blue, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">6 GB RAM | 128 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">17.25 cm (6.79 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Snapdragon 4 Gen 2 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","17,999",27% off,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/0/4/-original-imagxaqu3samghjd.jpeg?q=70,https://www.flipkart.com/redmi-12-5g-pastel-blue-128-gb/p/itm78076aae16588?pid=MOBGS7K3BFTXMMGG&lid=LSTMOBGS7K3BFTXMMGGHGLY9K&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_134&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGS7K3BFTXMMGG.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
110,410,"POCO M6 5G (Galactic Black, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 128 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">17.12 cm (6.74 inch) HD+ Display</li><li class=""rgWa7D"">50MP Rear Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Mediatek Dimensity 6100+ Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","12,999",26% off,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/b/r/-original-imagytcpcnjbduwh.jpeg?q=70,https://www.flipkart.com/poco-m6-5g-galactic-black-128-gb/p/itmd464653b7b5c9?pid=MOBGW9FEHEYNW7ZR&lid=LSTMOBGW9FEHEYNW7ZRAFXOX8&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_135&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGW9FEHEYNW7ZR.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
111,411,"Motorola G32 (Satin Maroon, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 128 GB ROM</li><li class=""rgWa7D"">16.51 cm (6.5 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP + 8MP + 2MP | 16MP Front Camera</li><li class=""rgWa7D"">5000 mAh Lithium Polymer Battery</li><li class=""rgWa7D"">Qualcomm Snapdragon 680 Processor</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","18,999",47% off,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/2/t/-original-imagqnsw89kctjxd.jpeg?q=70,https://www.flipkart.com/motorola-g32-satin-maroon-128-gb/p/itm2f5bcea942b7a?pid=MOBGPYKTXZ55PY23&lid=LSTMOBGPYKTXZ55PY23RIIQJI&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_136&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGPYKTXZ55PY23.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
112,412,SAMSUNG Guru Music 2,"<ul class=""_1xgFaf""><li class=""rgWa7D"">NA ROM</li><li class=""rgWa7D"">5.08 cm (2 inch) NA Display</li><li class=""rgWa7D"">800 mAh Battery</li><li class=""rgWa7D"">1 Year Manufacturer Warranty</li></ul>","2,799",48% off,4.3,https://rukminim2.flixcart.com/image/312/312/kr6oeq80/mobile/p/f/f/guru-music-2-sm-b310ezddins-samsung-original-imafchdspbgbvuth.jpeg?q=70,https://www.flipkart.com/samsung-guru-music-2/p/itm2c9ea56f8959f?pid=MOBF54P4G66ZBJ9K&lid=LSTMOBF54P4G66ZBJ9K69RWQZ&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_137&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBF54P4G66ZBJ9K.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
113,413,"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Buttons","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 MB RAM | 4 MB ROM</li><li class=""rgWa7D"">6.1 cm (2.4 inch) Display</li><li class=""rgWa7D"">0MP Front Camera</li><li class=""rgWa7D"">1450 mAh Battery</li><li class=""rgWa7D"">6261D Processor</li><li class=""rgWa7D"">1 Year Replacement Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase</li></ul>","2,199",3% off,3.9,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/1/b/-original-imagugpcbb7ryrhy.jpeg?q=70,https://www.flipkart.com/nokia-130-music-dual-sim-player-wireless-fm-radio-dedicated-buttons/p/itm2d76fa931c507?pid=MOBGSFECH2EHS6EZ&lid=LSTMOBGSFECH2EHS6EZD7HXSC&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_138&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGSFECH2EHS6EZ.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
114,414,itel Magic X Pro 4G| 2500mAh Big Battery| Expandable Storage upto 64GB,"<ul class=""_1xgFaf""><li class=""rgWa7D"">64 MB RAM | 128 MB ROM</li><li class=""rgWa7D"">6.1 cm (2.4 inch) Display</li><li class=""rgWa7D"">0.3MP Rear Camera</li><li class=""rgWa7D"">2500 mAh Battery</li><li class=""rgWa7D"">2 years warranty on mobile device &amp; 6 months on accessories.</li></ul>","3,199",47% off,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/k/9/magicx-pro-mx-pro-itel-original-imagnybzczgpjskx.jpeg?q=70,https://www.flipkart.com/itel-magic-x-pro-4g-2500mah-big-battery-expandable-storage-upto-64gb/p/itm6a91d9875a444?pid=MOBGK2E6MBKZZEMX&lid=LSTMOBGK2E6MBKZZEMXFBHBQH&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_139&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGK2E6MBKZZEMX.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
115,415,"Motorola Edge 40 Neo (Soothing Sea, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">12 GB RAM | 256 GB ROM</li><li class=""rgWa7D"">16.64 cm (6.55 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP + 13MP | 32MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Dimensity 7030 Processor</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","29,999",16% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/h/7/edge-40-neo-payj0004in-motorola-original-imagtkezzam4qxfq.jpeg?q=70,https://www.flipkart.com/motorola-edge-40-neo-soothing-sea-256-gb/p/itm5bd7da24f41ef?pid=MOBGQFX6H2H2UHFZ&lid=LSTMOBGQFX6H2H2UHFZTTEXAM&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_140&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGQFX6H2H2UHFZ.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
116,416,"realme C53 (Champion Black, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">6 GB RAM | 128 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">17.12 cm (6.74 inch) HD Display</li><li class=""rgWa7D"">108MP + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">T612 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","13,999",32% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/q/6/-original-imags487ftf3g2s7.jpeg?q=70,https://www.flipkart.com/realme-c53-champion-black-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGGM7CTGXU&lid=LSTMOBGTEVGGM7CTGXUWKURLB&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_141&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGTEVGGM7CTGXU.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
117,417,"OnePlus Nord CE 3 Lite 5G (Pastel lime, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 256 GB ROM</li><li class=""rgWa7D"">17.07 cm (6.72 inch) Display</li><li class=""rgWa7D"">108MP Rear Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">1 Year for  handset ,6 months fro accessories</li></ul>","21,999",7% off,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/e/l/nord-ce-3-lite-5g-cph2466-oneplus-original-imagprhyad7zfz5f.jpeg?q=70,https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-pastel-lime-256-gb/p/itm5ed24471bde9f?pid=MOBGPRHYH4K4ZBQQ&lid=LSTMOBGPRHYH4K4ZBQQW2M70R&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_142&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGPRHYH4K4ZBQQ.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
118,418,"Motorola g54 5G (Pearl Blue, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">12 GB RAM | 256 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">16.51 cm (6.5 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP (OIS) + 8MP | 16MP Front Camera</li><li class=""rgWa7D"">6000 mAh Battery</li><li class=""rgWa7D"">Dimensity 7020 Processor</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","21,999",27% off,4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/g/b/g54-5g-payw0008in-motorola-original-imagt3md9swqcyr3.jpeg?q=70,https://www.flipkart.com/motorola-g54-5g-pearl-blue-256-gb/p/itmb97dc7f2e0a90?pid=MOBGQFX8EGYZCSGY&lid=LSTMOBGQFX8EGYZCSGYXG8CIY&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_143&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGQFX8EGYZCSGY.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
119,419,"POCO C51 - Locked with Airtel Prepaid (Royal Blue, 64 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 64 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">16.56 cm (6.52 inch) HD+ Display</li><li class=""rgWa7D"">8MP Dual Rear Camera | 5MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Helio G36 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories</li></ul>","9,999",50% off,4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/i/h/-original-imagt4tdvvhyag9j.jpeg?q=70,https://www.flipkart.com/poco-c51-locked-airtel-prepaid-royal-blue-64-gb/p/itm795e693024fbb?pid=MOBGQTDP5DGSNS7Q&lid=LSTMOBGQTDP5DGSNS7QYVHTJC&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_6_144&otracker=search&otracker1=search&fm=organic&iid=c3a368c8-e8eb-409e-bf0a-a269bdcdaa56.MOBGQTDP5DGSNS7Q.SEARCH&ppt=None&ppn=None&ssid=wrggt3kf9s0000001709927016283&qH=179b063c26bcaa74
120,420,"REDMI 12 5G (Moonstone Silver, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">6 GB RAM | 128 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">17.25 cm (6.79 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Snapdragon 4 Gen 2 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","17,999",27% off,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/v/h/-original-imagxaqtzmqgtfen.jpeg?q=70,https://www.flipkart.com/redmi-12-5g-moonstone-silver-128-gb/p/itm6485286f96fb0?pid=MOBGS7JGZBZKPGGB&lid=LSTMOBGS7JGZBZKPGGBG2917R&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_7_145&otracker=search&otracker1=search&fm=organic&iid=26365085-509c-4911-85aa-6e8e4f134d6b.MOBGS7JGZBZKPGGB.SEARCH&ppt=None&ppn=None&ssid=xl28ls661s0000001709927017008&qH=179b063c26bcaa74
